"server1, server2, domain",misconfiguration info
"('sfba.sns-pb.isc.org.', 'a0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: sfba.sns-pb.isc.org.
Host2: a0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('sfba.sns-pb.isc.org.', 'a2.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: sfba.sns-pb.isc.org.
Host2: a2.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ord.sns-pb.isc.org.', 'd0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ord.sns-pb.isc.org.
Host2: d0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ord.sns-pb.isc.org.', 'b2.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ord.sns-pb.isc.org.
Host2: b2.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ord.sns-pb.isc.org.', 'c0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ord.sns-pb.isc.org.
Host2: c0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ord.sns-pb.isc.org.', 'b0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ord.sns-pb.isc.org.
Host2: b0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ord.sns-pb.isc.org.', 'a0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ord.sns-pb.isc.org.
Host2: a0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ord.sns-pb.isc.org.', 'a2.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ord.sns-pb.isc.org.
Host2: a2.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('c.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: c.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('h.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: h.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('d.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: d.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('i.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: i.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('a.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: a.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('j.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: j.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('b.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: b.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('e.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: e.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('f.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: f.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('m.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: m.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('k.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: k.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('g.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: g.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('l.root-servers.net', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: l.root-servers.net
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('e.dns.ripn.net.', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: e.dns.ripn.net.
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('a.dns.ripn.net.', 'c.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: c.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'h.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: h.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'd.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: d.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'i.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: i.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'a.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: a.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'j.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: j.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'b.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: b.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'e.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: e.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'f.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: f.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'm.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: m.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'k.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: k.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'g.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: g.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'l.root-servers.net', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: l.root-servers.net
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'e.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: e.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'f.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: f.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'd.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: d.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('a.dns.ripn.net.', 'b.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: a.dns.ripn.net.
Host2: b.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
"
"('f.dns.ripn.net.', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: f.dns.ripn.net.
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('d.dns.ripn.net.', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: d.dns.ripn.net.
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
"('b.dns.ripn.net.', 'a.dns.ripn.net.', 'ru')","Misconfiguration information
Domain: ru
Host1: b.dns.ripn.net.
Host2: a.dns.ripn.net.
NS known to both servers: {'e.dns.ripn.net.', 'a.dns.ripn.net.', 'f.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.'}
NS known to host1 and not known to host2: {'d.dns.RIPN.net.', 'e.dns.RIPN.net.', 'b.dns.RIPN.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.'}
NS known to host2 and not known to host1: 
"
