"(Server Name, Domain)",Servers known in domain 
"('l.root-servers.net', 'eu')","{'nl.dns.eu.', 'cz.dns.eu.', 'z.dns.eu.', 'uk.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'si.dns.eu.'}"
"('nl.dns.eu.', 'eu')","{'nl.dns.eu.', 'cz.dns.eu.', 'z.dns.eu.', 'uk.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'si.dns.eu.'}"
"('cz.dns.eu.', 'eu')","{'nl.dns.eu.', 'cz.dns.eu.', 'z.dns.eu.', 'uk.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'si.dns.eu.'}"
"('z.dns.eu.', 'eu')","{'nl.dns.eu.', 'cz.dns.eu.', 'z.dns.eu.', 'uk.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'si.dns.eu.'}"
"('uk.dns.eu.', 'eu')","{'nl.dns.eu.', 'cz.dns.eu.', 'z.dns.eu.', 'uk.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'si.dns.eu.'}"
"('y.dns.eu.', 'eu')","{'nl.dns.eu.', 'cz.dns.eu.', 'z.dns.eu.', 'uk.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'si.dns.eu.'}"
"('x.dns.eu.', 'eu')","{'nl.dns.eu.', 'cz.dns.eu.', 'z.dns.eu.', 'uk.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'si.dns.eu.'}"
"('si.dns.eu.', 'eu')","{'nl.dns.eu.', 'cz.dns.eu.', 'z.dns.eu.', 'uk.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'si.dns.eu.'}"
"('a.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('c.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('i.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('k.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('d.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('e.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('l.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('h.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('f.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('m.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('b.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('j.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('g.gtld-servers.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('a10-64.akam.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('a1-217.akam.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'a26-66.akam.net.', 'adobe-dns-01.adobe.com.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('adobe-dns-05.adobe.com.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'a26-66.akam.net.', 'adobe-dns-01.adobe.com.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('adobe-dns-01.adobe.com.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'a26-66.akam.net.', 'adobe-dns-01.adobe.com.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('a26-66.akam.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'a26-66.akam.net.', 'adobe-dns-01.adobe.com.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('a13-65.akam.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('adobe-dns-03.adobe.com.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'a26-66.akam.net.', 'adobe-dns-01.adobe.com.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('a7-64.akam.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('adobe-dns-04.adobe.com.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('a28-67.akam.net.', 'adobe.com')","{'a10-64.akam.net.', 'a1-217.akam.net.', 'adobe-dns-05.adobe.com.', 'adobe-dns-01.adobe.com.', 'a26-66.akam.net.', 'a13-65.akam.net.', 'adobe-dns-03.adobe.com.', 'a7-64.akam.net.', 'adobe-dns-04.adobe.com.', 'a28-67.akam.net.'}"
"('c.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('h.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('d.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('i.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('a.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('j.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('b.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('e.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('f.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('m.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('k.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('g.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('l.root-servers.net', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('ns6.cctld.co.', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('ns3.cctld.co.', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('ns2.cctld.co.', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('ns5.cctld.co.', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('ns4.cctld.co.', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('ns1.cctld.co.', 'co')","{'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns5.cctld.co.', 'ns4.cctld.co.', 'ns1.cctld.co.'}"
"('c.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('h.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('d.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('i.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('a.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('j.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('b.root-servers.net', 'gov')","{'d.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'a.gov-servers.net.'}"
"('e.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('f.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('m.root-servers.net', 'gov')","{'d.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'a.gov-servers.net.'}"
"('k.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('g.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('l.root-servers.net', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('b.gov-servers.net.', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('c.gov-servers.net.', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('d.gov-servers.net.', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('a.gov-servers.net.', 'gov')","{'b.gov-servers.net.', 'c.gov-servers.net.', 'd.gov-servers.net.', 'a.gov-servers.net.'}"
"('c.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('h.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('d.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('i.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('a.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('j.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('b.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('e.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('f.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('m.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('k.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('g.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('l.root-servers.net', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('nsb.nic.uk.', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('dns4.nic.uk.', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('nsd.nic.uk.', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('dns3.nic.uk.', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('nsc.nic.uk.', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('dns1.nic.uk.', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('dns2.nic.uk.', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('nsa.nic.uk.', 'uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('nsb.nic.uk.', 'co.uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('dns4.nic.uk.', 'co.uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('nsd.nic.uk.', 'co.uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('dns3.nic.uk.', 'co.uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('nsc.nic.uk.', 'co.uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('dns1.nic.uk.', 'co.uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('dns2.nic.uk.', 'co.uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('nsa.nic.uk.', 'co.uk')","{'nsb.nic.uk.', 'dns4.nic.uk.', 'nsd.nic.uk.', 'dns3.nic.uk.', 'nsc.nic.uk.', 'dns1.nic.uk.', 'dns2.nic.uk.', 'nsa.nic.uk.'}"
"('d0.org.afilias-nst.org.', 'apache.org')","{'ns1.no-ip.com.', 'ns2.surfnet.nl.', 'ns3.no-ip.com.', 'ns2.no-ip.com.', 'ns4.no-ip.com.'}"
"('b2.org.afilias-nst.org.', 'apache.org')","{'ns1.no-ip.com.', 'ns2.surfnet.nl.', 'ns3.no-ip.com.', 'ns2.no-ip.com.', 'ns4.no-ip.com.'}"
"('c0.org.afilias-nst.info.', 'apache.org')","{'ns1.no-ip.com.', 'ns2.surfnet.nl.', 'ns3.no-ip.com.', 'ns2.no-ip.com.', 'ns4.no-ip.com.'}"
"('b0.org.afilias-nst.org.', 'apache.org')","{'ns1.no-ip.com.', 'ns2.surfnet.nl.', 'ns3.no-ip.com.', 'ns2.no-ip.com.', 'ns4.no-ip.com.'}"
"('a0.org.afilias-nst.info.', 'apache.org')","{'ns1.no-ip.com.', 'ns2.surfnet.nl.', 'ns3.no-ip.com.', 'ns2.no-ip.com.', 'ns4.no-ip.com.'}"
"('a2.org.afilias-nst.info.', 'apache.org')","{'ns1.no-ip.com.', 'ns2.surfnet.nl.', 'ns3.no-ip.com.', 'ns2.no-ip.com.', 'ns4.no-ip.com.'}"
"('d0.org.afilias-nst.org.', 'w3.org')","{'ns2.w3.org.', 'ns3.w3.org.', 'ns1.w3.org.'}"
"('b2.org.afilias-nst.org.', 'w3.org')","{'ns2.w3.org.', 'ns3.w3.org.', 'ns1.w3.org.'}"
"('c0.org.afilias-nst.info.', 'w3.org')","{'ns2.w3.org.', 'ns3.w3.org.', 'ns1.w3.org.'}"
"('b0.org.afilias-nst.org.', 'w3.org')","{'ns2.w3.org.', 'ns3.w3.org.', 'ns1.w3.org.'}"
"('a0.org.afilias-nst.info.', 'w3.org')","{'ns2.w3.org.', 'ns3.w3.org.', 'ns1.w3.org.'}"
"('a2.org.afilias-nst.info.', 'w3.org')","{'ns2.w3.org.', 'ns3.w3.org.', 'ns1.w3.org.'}"
"('ns2.w3.org.', 'w3.org')","{'ns2.w3.org.', 'ns3.w3.org.', 'ns1.w3.org.'}"
"('ns3.w3.org.', 'w3.org')","{'ns2.w3.org.', 'ns3.w3.org.', 'ns1.w3.org.'}"
"('ns1.w3.org.', 'w3.org')","{'ns2.w3.org.', 'ns3.w3.org.', 'ns1.w3.org.'}"
"('d.gov-servers.net.', 'nih.gov')","{'ns3.nih.gov.', 'ns.nih.gov.', 'ns2.nih.gov.'}"
"('c.gov-servers.net.', 'nih.gov')","{'ns3.nih.gov.', 'ns.nih.gov.', 'ns2.nih.gov.'}"
"('b.gov-servers.net.', 'nih.gov')","{'ns3.nih.gov.', 'ns.nih.gov.', 'ns2.nih.gov.'}"
"('a.gov-servers.net.', 'nih.gov')","{'ns3.nih.gov.', 'ns.nih.gov.', 'ns2.nih.gov.'}"
"('ns3.nih.gov.', 'nih.gov')","{'ns3.nih.gov.', 'ns.nih.gov.', 'ns2.nih.gov.'}"
"('ns2.nih.gov.', 'nih.gov')","{'ns3.nih.gov.', 'ns.nih.gov.', 'ns2.nih.gov.'}"
"('ns.nih.gov.', 'nih.gov')","{'ns3.nih.gov.', 'ns.nih.gov.', 'ns2.nih.gov.'}"
"('ns3.nih.gov.', 'nlm.nih.gov')","{'ns2.nih.gov.', 'lhcns1.nlm.nih.gov.', 'ns3.nih.gov.', 'ns.nih.gov.', 'lhcns2.nlm.nih.gov.'}"
"('ns2.nih.gov.', 'nlm.nih.gov')","{'ns2.nih.gov.', 'lhcns1.nlm.nih.gov.', 'ns3.nih.gov.', 'ns.nih.gov.', 'lhcns2.nlm.nih.gov.'}"
"('ns.nih.gov.', 'nlm.nih.gov')","{'ns2.nih.gov.', 'lhcns1.nlm.nih.gov.', 'ns3.nih.gov.', 'ns.nih.gov.', 'lhcns2.nlm.nih.gov.'}"
"('lhcns1.nlm.nih.gov.', 'nlm.nih.gov')","{'ns2.nih.gov.', 'lhcns1.nlm.nih.gov.', 'ns3.nih.gov.', 'ns.nih.gov.', 'lhcns2.nlm.nih.gov.'}"
"('lhcns2.nlm.nih.gov.', 'nlm.nih.gov')","{'ns2.nih.gov.', 'lhcns1.nlm.nih.gov.', 'ns3.nih.gov.', 'ns.nih.gov.', 'lhcns2.nlm.nih.gov.'}"
"('ns2.nih.gov.', 'ncbi.nlm.nih.gov')","{'ns2.nih.gov.', 'ns3.nih.gov.', 'ns.nih.gov.', 'dns1-ncbi.ncbi.nlm.nih.gov.', 'dns2-ncbi.ncbi.nlm.nih.gov.'}"
